condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode
4,7,970,970,1948-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,8,2040,0,2006-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,7,1120,1080,1964-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
4,8,960,960,1913-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
4,8,1400,400,1965-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98177
3,8,2180,0,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
4,6,1010,0,1908-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
5,8,2220,1100,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
5,8,1980,390,1928-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
3,6,1660,0,1915-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
5,10,3370,280,1921-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98119
3,11,2690,1600,1997-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,11,2690,1600,1997-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,8,1350,600,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
5,8,1720,870,1948-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
4,8,1930,0,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
4,7,1170,300,1916-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,6,800,0,1943-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
3,9,3150,0,2013-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,8,2030,0,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,7,1450,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
3,7,1510,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
3,6,960,280,1922-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001984,98146
3,6,960,280,1922-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001984,98146
3,9,3030,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98077
4,9,2050,0,1922-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98102
2,7,1000,0,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
4,9,1590,780,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98005
3,9,1890,910,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002002,98105
4,7,2240,0,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98198
3,8,1810,0,1991-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98022
3,7,1070,0,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
5,9,2490,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
3,7,1960,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,9,1860,1070,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98072
5,7,1510,0,1911-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1420,0,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,7,1740,0,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98178
4,7,2560,0,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,9,2420,620,2010-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
3,8,1300,1200,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
4,6,1275,0,1991-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98070
3,8,2580,0,2002-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
3,6,1000,0,1943-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98178
3,6,1000,0,1943-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98178
4,6,1070,0,1930-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
4,7,1390,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98030
3,7,1250,1250,1973-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
3,4,560,0,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98014
3,9,2270,0,1965-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
4,7,1300,600,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
5,7,790,200,1907-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
4,7,1050,500,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
5,7,1100,1100,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,7,1910,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,7,1750,0,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,7,1330,0,1928-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001954,98033
3,9,1980,460,2000-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98116
3,7,1640,0,1992-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
4,9,2760,0,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
3,7,1820,0,1994-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,8,1340,770,2013-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
4,8,1640,1400,1966-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,7,1840,0,1994-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98045
3,9,2990,0,2002-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
3,10,3520,0,1991-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
4,8,1910,530,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
3,7,1370,720,1986-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
3,7,1430,0,1993-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
5,7,1100,1080,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
5,7,1100,1080,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,9,3450,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
3,7,1450,0,1994-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
3,10,3230,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
3,7,1110,530,1940-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
3,7,1060,530,1997-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,7,2020,0,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,7,1300,0,1904-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002014,98144
1,6,1380,0,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
3,10,3030,1010,1986-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98077
3,7,2130,0,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
3,8,1580,970,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,11,3480,1320,1998-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
4,8,2510,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
4,7,1410,0,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98072
3,7,1160,490,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
3,8,2120,0,1993-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98146
3,7,1380,660,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98177
3,7,1550,0,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
4,9,1980,0,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98008
3,8,1600,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
3,8,3300,0,1953-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98004
4,10,3840,0,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
5,7,1220,0,1950-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
4,7,1500,1220,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98008
1,8,1940,0,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,7,1260,900,1909-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002011,98118
4,7,1530,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
3,8,1290,420,2008-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
4,7,2150,1580,1974-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98022
4,7,940,0,1937-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,8,1750,0,1994-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98045
3,7,1820,0,1994-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,9,1330,180,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98116
3,8,1290,0,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1570,0,1998-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98092
3,8,1930,0,1995-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
4,10,2840,0,1986-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,7,1550,0,1991-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98031
3,5,833,0,2006-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98070
4,8,2990,0,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98077
3,9,2000,0,1995-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,7,2390,0,1920-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98178
4,7,1530,1380,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,7,1610,475,1964-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98024
5,7,1290,910,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,8,1860,0,2012-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
3,12,6070,0,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98024
3,7,950,0,1941-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
5,7,1600,0,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,8,2250,0,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
4,8,2280,0,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
3,7,940,0,1909-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
5,7,1030,500,1996-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,7,2190,0,1947-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001974,98166
4,8,1770,580,1976-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98004
3,7,1200,240,1971-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,8,2200,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
3,9,2290,0,1990-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,11,4040,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
5,8,1920,690,1922-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1490,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
3,8,2450,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
3,9,1440,270,1976-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002014,98006
3,10,3470,1400,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
3,10,3130,0,1991-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,8,1270,0,2000-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,8,1540,580,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98146
5,7,1670,0,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
3,7,2070,0,1974-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
3,8,1070,350,1953-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
4,6,1250,0,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,7,940,0,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98032
3,7,1920,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98072
3,10,2610,935,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,7,1260,0,1972-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,7,1300,1040,1975-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
5,8,1440,1150,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
3,10,3260,710,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001999,98034
3,7,1220,0,1965-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
4,6,1400,0,1976-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,8,1710,650,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
4,8,1870,0,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
3,9,2830,0,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
3,8,2260,0,1994-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98072
4,9,1770,200,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98070
5,9,1770,1370,1966-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
5,7,1240,0,1986-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,10,3450,0,2007-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
4,8,2570,0,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,7,1510,0,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98031
3,9,2390,0,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
3,6,980,0,1953-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
2,4,430,0,1912-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98014
3,7,1480,0,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,8,1850,0,1997-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
4,7,1920,350,1947-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
3,8,1810,0,1993-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,6,1610,0,1930-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001983,98178
3,10,3840,0,2000-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
3,9,3130,980,1928-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002013,98125
3,11,3150,1040,2000-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
3,9,3390,0,2011-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
3,7,1890,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98029
3,9,1080,530,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,7,850,200,1949-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,5,630,0,1918-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
3,8,1780,1130,1975-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,7,850,850,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
4,9,1950,0,1990-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
4,8,2990,0,1973-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98005
3,7,900,450,1950-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98136
3,9,4860,0,1993-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
4,8,1460,700,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
3,11,3860,1000,1998-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,6,890,0,1917-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,9,2810,0,2002-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
4,8,3400,0,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
4,7,960,620,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
4,7,1680,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
5,7,1300,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
4,7,2380,440,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,7,1070,440,1972-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,8,870,360,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
3,9,1710,400,1925-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002003,98116
4,7,1610,1470,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98032
4,7,1190,300,1900-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98116
3,7,2120,0,2000-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
3,9,3180,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
3,7,860,630,1929-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
4,8,1930,0,1966-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,10,2770,0,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
4,7,1670,0,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
3,7,1330,0,1993-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98188
4,7,1210,0,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98107
4,7,1030,160,1941-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98136
4,7,820,720,1946-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98119
3,10,4030,0,2006-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
4,8,1580,850,1981-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,8,2600,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
4,9,4410,0,1990-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
3,7,1330,0,1949-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
5,7,950,950,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98116
4,7,1100,0,1950-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,6,1580,400,1932-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98030
3,9,2400,0,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
5,9,3390,1370,1916-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
3,10,3180,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
5,6,1190,0,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
3,6,630,0,1943-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002005,98178
3,8,1520,1010,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
4,5,1690,0,1930-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
3,6,940,0,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
4,7,1240,0,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98004
3,7,3040,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
3,11,6050,0,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98024
3,6,1590,0,1944-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
3,9,2500,0,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,7,1320,460,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,7,1360,0,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98092
3,10,4740,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
4,7,1010,0,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98198
4,6,1040,0,1971-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98010
4,7,1610,0,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
3,7,1570,0,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
4,7,1010,500,1900-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1360,0,1994-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,8,1970,0,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
4,12,5403,0,1976-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
3,7,1560,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
4,8,2270,50,1973-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98032
3,8,2120,0,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
4,8,2120,0,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98031
3,11,3350,0,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
4,10,2380,0,1991-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,9,720,350,2008-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
4,7,1560,740,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
4,6,1320,0,1943-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
4,7,1140,1040,1946-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
5,10,3580,800,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,7,1790,0,1949-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
4,6,750,0,1943-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
5,7,1300,0,1956-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
3,9,2990,0,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
3,11,2860,1780,1965-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002003,98040
3,7,1400,0,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98188
4,8,2750,0,1973-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,7,2050,0,1998-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,7,1410,820,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
4,8,2340,0,1982-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98092
3,9,2870,0,2014-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,10,4120,0,1997-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
3,7,1370,710,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98005
3,7,1840,0,2008-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
4,6,1180,0,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98178
5,7,1530,630,1927-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
3,8,1180,0,1907-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98109
4,6,870,290,1937-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98014
3,7,1830,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,10,3200,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
4,7,1760,800,1927-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98108
5,8,2550,0,1902-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
3,7,1040,290,1981-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
4,7,1220,0,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,7,1805,0,2009-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98002
